,artist,track,album,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,stream,ln_stream
510,"Earth, Wind & Fire",8,5,0.7062499999999999,0.6933750000000001,7.0,-9.912625,0.0554125,0.2610875,0.0036377125000000006,0.16765,0.736875,116.7315,4.076777083333333,137303973.625,18.737707811506592
511,Eason Chan,10,9,0.5152,0.37022000000000005,7.0,-10.3971,0.03331,0.6661,0.000456073,0.14456,0.2501,131.83280000000002,3.957815,22993879.1,16.950738612388637
512,Eazy-E,6,3,0.8734999999999999,0.8318333333333333,4.833333333333333,-4.133166666666667,0.22383333333333333,0.024549999999999992,2.0789999999999996e-05,0.16553333333333334,0.6925,98.24266666666666,4.057480555555556,31677342.666666668,17.271112240920957
513,Ebru Gündeş,10,8,0.5829000000000001,0.5978,5.3,-7.7007,0.09873,0.38814000000000004,2.7370000000000002e-06,0.14805,0.5233,117.849,3.783031666666667,17037088.3,16.650903190351602
514,Ed Sheeran,10,6,0.7136,0.6089,4.7,-5.526400000000001,0.05744000000000001,0.30829999999999996,6.489e-05,0.17281,0.5660000000000001,105.69300000000001,3.7633366666666674,1439488155.7,21.087553439917354
515,Eddie Santiago,8,4,0.639,0.7425,4.25,-7.561249999999999,0.0390375,0.49087499999999995,0.0024846625,0.124025,0.8571249999999999,139.089,4.860275,67344975.0,18.025338847792174
516,Eden Muñoz,10,6,0.6736000000000001,0.5362,6.6,-7.561,0.047569999999999994,0.5274,0.0004407049999999999,0.12472000000000001,0.8192999999999999,149.4691,2.7974433333333333,51188799.7,17.75103131021981
517,Edgardo Nuñez,10,9,0.7005000000000001,0.5236,6.2,-7.308099999999999,0.09485,0.42977,5.149999999999999e-07,0.22347,0.6508999999999999,105.2959,3.1908666666666665,28767977.4,17.17477343065807
518,Eduardo Costa,8,5,0.6492500000000001,0.655125,5.0,-4.805125,0.03175,0.549375,3.025e-07,0.501375,0.627875,117.47574999999999,3.462333333333333,26150622.125,17.079383538823187
519,Eiffel 65,10,8,0.7350000000000001,0.7844,5.5,-8.5255,0.07475,0.1421651,0.03645090000000001,0.25773999999999997,0.6102,120.79580000000001,3.791341666666667,66910442.2,18.01886559961476
520,El Alfa,10,9,0.8407,0.7978999999999999,4.3,-4.6447,0.13427000000000003,0.18674,0.053327930999999995,0.14897,0.6851,121.98249999999999,3.524398333333333,139423919.5,18.753029630523653
521,El Barrio,10,4,0.686,0.8240000000000001,4.0,-4.828799999999999,0.09886,0.30100000000000005,3.2035999999999996e-05,0.22501,0.6997000000000001,147.0391,4.305991666666666,12744242.5,16.360590158953443
522,El Canto Del Loco,10,6,0.5807,0.8063,5.2,-4.0266,0.057640000000000004,0.133629,2.7242e-05,0.20112000000000002,0.6193,129.8942,3.41669,44385133.8,17.60841514701195
523,El Cuarteto De Nos,10,4,0.625,0.8070999999999999,5.3,-4.8016,0.03351,0.05411900000000001,2.2931e-05,0.16130000000000003,0.6458999999999999,117.39580000000001,4.041003333333332,30408317.7,17.230226737505088
524,El Fantasma,10,10,0.6758999999999998,0.5052,7.0,-5.0502,0.09101000000000001,0.5740000000000001,7.499e-06,0.19415999999999997,0.8259000000000002,122.81080000000001,2.799915,106720462.8,18.485723476703892
525,El Komander,10,7,0.7086,0.6497999999999999,7.8,-5.8557999999999995,0.08499,0.3289,0.000758139,0.13323999999999997,0.8513,123.06339999999997,3.0077399999999996,56149201.8,17.843523023553473
526,Eladio Carrion,9,4,0.7282222222222222,0.5930000000000001,7.0,-6.55411111111111,0.13445555555555555,0.517811111111111,6.732777777777777e-05,0.1612222222222222,0.6033333333333334,131.36044444444445,2.9698351851851847,93963576.55555555,18.35841778169163
527,Electric Light Orchestra,9,5,0.5602222222222222,0.6115555555555555,5.0,-8.865777777777778,0.03611111111111111,0.41595555555555547,0.00021456888888888887,0.1935888888888889,0.6302222222222222,126.234,4.120148148148148,175744139.55555555,18.984539742753736
528,Elefante,10,3,0.6618,0.7057,3.9,-6.333600000000001,0.049289999999999994,0.16453800000000002,1.2405e-05,0.12212999999999999,0.6511,118.0983,4.348688333333333,92278481.1,18.34032153144646
529,Elevation Worship,1,1,0.256,0.564,11.0,-6.496,0.0366,0.00274,0.0,0.743,0.152,139.914,5.82645,167868091.0,18.93868905633902
530,Ella Fitzgerald,8,5,0.49249999999999994,0.286125,2.75,-12.047125,0.05639999999999999,0.865375,3.883125e-05,0.206375,0.5195000000000001,109.04687500000001,3.0827770833333337,79696253.5,18.193733135127324
531,Ella Henderson,10,10,0.6496999999999999,0.6819,5.1,-4.8067,0.050530000000000005,0.20292000000000004,3.1100000000000003e-06,0.12050000000000001,0.43709999999999993,110.4567,3.033125,106387631.0,18.482599878114264
532,Elley Duhé,10,10,0.5767,0.7208,5.4,-5.8795,0.0662,0.19810000000000005,0.001261059,0.12508999999999998,0.34339000000000003,128.3098,3.053175,162327696.5,18.905127667956567
533,Ellie Goulding,9,8,0.5642222222222222,0.7103333333333333,4.222222222222222,-5.897666666666668,0.04522222222222222,0.24132222222222222,0.03334098666666666,0.16733333333333333,0.4746666666666668,120.32155555555558,3.501346296296296,508313333.1111111,20.0466086128642
534,Elliott Smith,8,5,0.522,0.3425375,5.75,-14.748250000000002,0.0350125,0.5011012499999999,0.046404305,0.14232499999999998,0.484125,121.2295,3.297914583333333,24654135.75,17.020455223284333
535,Elton John,9,8,0.6133333333333334,0.7234444444444443,3.5555555555555554,-6.898111111111111,0.05728888888888888,0.29679999999999995,0.013632045555555557,0.13704444444444444,0.6064444444444446,132.28655555555557,3.81672037037037,539459611.1111112,20.106078476303257
536,Elvis Crespo,9,7,0.7524444444444444,0.870888888888889,7.0,-3.2046666666666663,0.056388888888888884,0.27661888888888886,0.04149268111111111,0.09334444444444444,0.8015555555555555,128.76533333333336,3.942187037037037,53937868.88888889,17.803343365975984
537,Elvis Presley,10,7,0.4774,0.45669999999999994,5.6,-12.6221,0.05117000000000001,0.5324580000000001,0.017004434000000002,0.1578,0.6485,118.8308,2.8733100000000005,238138473.7,19.288362884711702
538,Em Beihold,10,6,0.7309,0.5292,7.7,-6.870500000000002,0.05455,0.5367999999999999,3.6133e-05,0.18282,0.5576999999999999,105.6031,2.8810033333333327,48122364.2,17.68925757920217
539,Eminem,9,5,0.7693333333333333,0.7842222222222222,4.666666666666667,-3.654666666666666,0.17882222222222224,0.13805111111111112,3.388888888888889e-07,0.20828888888888888,0.519888888888889,125.98166666666667,4.694888888888889,994289821.8888888,20.717539293438982
540,Emis Killa,10,9,0.6607,0.7482,4.7,-5.6056,0.15119,0.17781000000000002,8.210000000000002e-05,0.15997000000000003,0.5198,110.4586,3.357418333333334,30276977.7,17.225898169795062
541,Emmanuel,9,5,0.6442222222222223,0.49577777777777776,5.555555555555555,-11.521777777777778,0.04443333333333333,0.3185,6.69888888888889e-06,0.2539777777777778,0.6055555555555556,126.67144444444443,4.19595,60566531.666666664,17.91925301574699
542,Empire of the Sun,8,4,0.6431250000000001,0.809375,3.625,-4.498500000000001,0.0430375,0.085255,0.03020081125,0.20626250000000002,0.551875,121.17462499999999,3.6884916666666663,162260716.125,18.904714958362845
543,Engenheiros Do Hawaii,9,3,0.5836666666666666,0.6864444444444445,5.555555555555555,-8.640444444444446,0.04295555555555555,0.3105444444444444,0.00017882444444444444,0.7496444444444444,0.5487777777777778,117.162,3.5848999999999998,32406022.888888888,17.29385485511922
544,Enigma Norteño,10,9,0.6814000000000001,0.7221,3.8,-5.908300000000001,0.10104000000000002,0.34939999999999993,7.195e-06,0.19024000000000002,0.8394,127.8461,3.2474316666666665,14209876.3,16.469447794898166
545,Ennio Morricone,7,5,0.31814285714285717,0.3965428571428572,3.2857142857142856,-14.530285714285712,0.05887142857142858,0.8495714285714288,0.7755714285714286,0.1011,0.1561,100.284,2.919238095238095,24446268.57142857,17.011988147572854
546,Enrique Iglesias,10,6,0.6578999999999999,0.7205999999999999,5.8,-5.0543000000000005,0.05752999999999999,0.23664000000000002,4.186799999999999e-05,0.1135,0.5882000000000001,123.774,3.8682016666666654,373286218.4,19.73785602490704
547,Enya,5,3,0.4962,0.29100000000000004,5.0,-12.399,0.0299,0.8416,0.60388,0.11234,0.30439999999999995,81.3414,3.3630199999999997,95937786.0,18.37921047684884
548,Eraserheads,9,6,0.467,0.5736666666666667,6.777777777777778,-12.038111111111112,0.049999999999999996,0.3189333333333334,2.2755555555555554e-05,0.13395555555555555,0.5936666666666667,134.35922222222223,4.458185185185185,34448513.333333336,17.35497640016282
549,Eric Church,9,6,0.6587777777777778,0.6274444444444445,3.111111111111111,-7.767222222222222,0.03841111111111111,0.17623888888888886,0.011463207777777778,0.13464444444444446,0.6961111111111111,112.24644444444444,3.4662999999999995,148850249.44444445,18.8184513212355
550,Eric Clapton,8,6,0.6561250000000001,0.438,6.375,-12.345875,0.041749999999999995,0.4201075,0.09165225000000002,0.33312499999999995,0.5762499999999999,113.29962499999999,4.3973625,200661139.25,19.117128168959827
551,Eric Prydz,6,6,0.5578333333333333,0.8431666666666668,7.5,-5.896999999999999,0.09709999999999998,0.0040561500000000006,0.3183675666666666,0.32511666666666666,0.4563333333333333,126.24316666666665,3.1199694444444446,83323020.33333333,18.238235423500004
552,Ernia,9,4,0.6735555555555556,0.6511111111111112,5.333333333333333,-6.815777777777778,0.23441111111111107,0.30493333333333333,4.988888888888889e-07,0.13132222222222223,0.5602222222222222,126.93111111111112,3.430724074074074,33203420.444444444,17.318163454015036
553,Eros Ramazzotti,10,9,0.6291,0.6572,5.1,-7.441799999999999,0.031210000000000005,0.13590000000000002,1.8429e-05,0.18038000000000004,0.5462800000000001,123.61870000000002,4.298715,70978887.8,18.07789303585727
554,Erykah Badu,8,5,0.738625,0.45774999999999993,4.75,-9.69275,0.09432499999999999,0.35818749999999994,0.0033880125,0.2690875,0.5958749999999999,111.59837500000002,4.005891666666667,48942763.375,17.706162078933165
555,Eslabon Armado,10,5,0.5836000000000001,0.6156,5.8,-7.4233,0.03623,0.38135,0.00010529299999999998,0.14912000000000003,0.5803,121.01760000000002,3.510908333333334,94871243.5,18.3680311986933
556,Espinoza Paz,10,7,0.6735999999999999,0.4664,5.8,-6.5150999999999994,0.05091,0.5072,5.6727e-05,0.25383999999999995,0.5973,125.1126,3.601348333333333,33957177.5,17.34061080346811
557,Estelle,8,7,0.649,0.676875,5.875,-5.969124999999999,0.1754375,0.09125499999999999,0.002683825,0.262,0.5458749999999999,108.20362499999999,3.7966249999999997,78227174.125,18.17512764035767
558,Estopa,10,7,0.6269,0.7657,4.2,-6.9457,0.07415,0.20614,0.00017697400000000002,0.25443,0.7573000000000001,118.3087,3.373225,48216856.2,17.691219231578195
559,Etta James,9,3,0.4272222222222222,0.39588888888888885,4.666666666666667,-7.798222222222222,0.04407777777777778,0.702,0.0015106133333333332,0.3921111111111111,0.5022222222222221,118.22977777777777,2.977877777777778,107984432.22222222,18.497497628607913
560,Europe,9,5,0.4941111111111111,0.6776666666666666,6.111111111111111,-8.606333333333334,0.04095555555555555,0.14200444444444446,0.0005270555555555556,0.23002222222222224,0.3852222222222223,121.41877777777778,4.458462962962963,87785243.0,18.290403969308286
561,Eurythmics,6,4,0.62,0.7645,4.333333333333333,-5.987166666666667,0.039816666666666674,0.096385,4.673333333333333e-05,0.19916666666666663,0.5866666666666668,125.46783333333333,4.309294444444443,198132630.16666666,19.104447213736485
562,Evanescence,8,3,0.42974999999999997,0.76475,6.625,-5.226500000000001,0.05726250000000001,0.14394922500000001,0.006610888749999999,0.2903,0.2793625,113.70162500000002,3.6678895833333334,168675348.0,18.94348640761481
563,Eve,9,5,0.7756666666666666,0.725111111111111,5.333333333333333,-4.405111111111111,0.2352,0.15718888888888888,0.00010444444444444444,0.13806666666666667,0.6773333333333332,112.79744444444444,4.074914814814814,69514386.44444445,18.05704428831428
564,Exaltasamba,9,4,0.5913333333333334,0.6779999999999999,7.111111111111111,-9.403555555555556,0.04548888888888889,0.6344444444444445,3.322222222222222e-07,0.7697777777777779,0.7218888888888888,134.6633333333333,3.44132037037037,29435301.666666668,17.19770524896228
565,Eyedress,10,5,0.5367999999999999,0.7049000000000001,7.4,-8.7863,0.04093000000000001,0.138249,0.577,0.18694000000000002,0.6494,137.14339999999999,2.174361666666667,85225747.1,18.260814142156917
566,Ezhel,10,9,0.8276999999999999,0.5451,7.2,-6.9148,0.19913,0.2481,0.0005322240000000001,0.12136,0.5968,115.53090000000002,3.31415,72812933.3,18.103404152607876
567,FLETCHER,10,8,0.5893,0.5791,4.6,-6.667299999999999,0.08364,0.44208,0.0007271039999999999,0.14688,0.4307,106.97359999999999,2.6595066666666667,53080335.9,17.78731709559213
568,Fabolous,9,6,0.6496666666666667,0.6976666666666667,6.222222222222222,-6.412111111111112,0.21456666666666668,0.2275111111111111,0.0,0.1855111111111111,0.5647555555555557,130.23355555555554,4.024775925925926,61408789.55555555,17.93306353524266
569,Fabri Fibra,10,4,0.7255,0.7644000000000001,6.2,-5.4708,0.16980999999999996,0.07341099999999999,0.0,0.22075000000000006,0.6288,109.92949999999999,3.790393333333333,22147420.7,16.91323160072235
570,Fabrizio Paterlini,3,2,0.3233333333333333,0.215,3.6666666666666665,-17.569666666666667,0.03776666666666667,0.9796666666666667,0.8763333333333333,0.09773333333333334,0.22866666666666668,149.947,2.6234166666666665,17205135.0,16.660718443739167
571,Faith Evans,8,5,0.648375,0.5628749999999999,4.625,-6.4014999999999995,0.0552,0.17945624999999998,2.4275000000000005e-06,0.1443375,0.44467499999999993,110.68587500000001,4.5007375000000005,39313203.875,17.48707099687514
572,Faith Hill,7,6,0.5771428571428572,0.6057142857142858,6.428571428571429,-7.687428571428571,0.0354,0.32071428571428573,1.1985714285714285e-06,0.27875714285714287,0.48942857142857144,135.81042857142856,3.397907142857143,57876328.71428572,17.873819028453322
573,Fall Out Boy,10,6,0.5106999999999999,0.8784000000000001,7.0,-4.5724,0.08233,0.0229146,5.4876e-05,0.22031,0.45870000000000005,149.6968,3.533905,419069732.7,19.853547890530706
574,Falling In Reverse,10,7,0.4885999999999999,0.925,4.0,-3.0534,0.13445,0.0104633,8.89e-07,0.22233,0.5479,148.74049999999997,3.5636099999999997,92035649.2,18.337686551262294
575,Far East Movement,8,5,0.682875,0.8068749999999999,6.75,-5.988124999999999,0.14291250000000003,0.05834775,0.00048077125,0.156825,0.580875,122.470375,3.524579166666667,125448005.0,18.647401927900155
576,Farruko,10,10,0.7332000000000001,0.7084,6.9,-5.0758,0.13962000000000002,0.212059,6.979999999999999e-06,0.15875,0.5735,128.2592,3.9688449999999995,493554900.3,20.017144657458854
577,Fat Joe,9,9,0.6479999999999999,0.7470000000000001,6.111111111111111,-5.347666666666667,0.24117777777777777,0.05163444444444444,2.661111111111111e-06,0.25286666666666663,0.6004444444444444,115.40544444444443,4.005544444444444,120496941.33333333,18.607134927446964
578,Fatboy Slim,3,3,0.6186666666666666,0.9476666666666667,5.333333333333333,-6.5986666666666665,0.12183333333333335,0.08015333333333334,0.21892999999999999,0.221,0.39166666666666666,130.78633333333332,4.1562777777777775,25946906.0,17.071562931180704
579,Feid,10,7,0.7915,0.7200000000000001,3.8,-4.5868,0.11739,0.091312,0.000444443,0.16705,0.5489999999999999,120.00540000000001,3.431313333333333,166927564.7,18.93307053197538
580,Felipe Amorim,10,9,0.8285,0.8487,5.8,-2.8619,0.06119,0.36806,0.00013058200000000002,0.29452,0.8742999999999999,133.3922,2.631356666666666,51910434.2,17.76503037224541
581,Felix Jaehn,10,10,0.6967000000000001,0.7851,4.9,-5.8779,0.08762999999999999,0.23055000000000003,0.005564147,0.16302,0.5609999999999999,119.9154,2.827205,320762725.8,19.58621223580938
582,Fergie,7,3,0.7446249999999999,0.6234999999999999,3.25,-5.800999999999999,0.19282500000000002,0.14248499999999997,0.001902875,0.13447499999999998,0.55725,125.128375,3.8974375,198425497.375,19.105924259552662
583,Fernandinho,6,4,0.46483333333333327,0.6653333333333333,5.166666666666667,-5.670333333333333,0.031599999999999996,0.12810166666666667,6.466666666666666e-06,0.4394,0.26916666666666667,131.282,5.107844444444445,34617311.0,17.35986443282975
584,Ferrugem,10,7,0.5622,0.7177,4.5,-5.7655,0.05191,0.5753999999999999,0.0,0.6553,0.6339,135.10060000000001,3.294101666666667,75632837.9,18.141401110597748
585,Fetty Wap,9,5,0.6684444444444445,0.7665555555555557,5.444444444444445,-4.562888888888889,0.14196666666666669,0.06984444444444445,9.1e-07,0.25064444444444445,0.5483333333333333,138.88044444444444,3.3035166666666664,261960385.0,19.383703848003076
586,Fiersa Besari,10,7,0.5204000000000001,0.42610000000000003,5.1,-9.966800000000001,0.03155,0.49373200000000006,0.0002499,0.13118000000000002,0.35309999999999997,116.3401,4.3371200000000005,66077187.5,18.0063341242252
587,Fifth Harmony,10,6,0.6976000000000001,0.7587000000000002,6.0,-4.6551,0.07812000000000001,0.039361,0.00012796000000000001,0.13984000000000002,0.5868,122.12530000000001,3.3534683333333333,342912446.3,19.652985713945608
588,Filipe Ret,7,4,0.7277142857142856,0.6581428571428571,4.571428571428571,-5.700714285714286,0.12751428571428572,0.34108571428571427,0.0,0.10947142857142857,0.383,126.23285714285713,3.123059523809524,60619277.14285714,17.92012350512259
589,Fiona Apple,9,3,0.577,0.5203333333333334,4.0,-9.569444444444445,0.0464,0.36588888888888893,0.006123588888888889,0.20573333333333332,0.5256666666666666,119.64788888888887,4.4488611111111105,24424038.888888888,17.011078405636365
590,First Aid Kit,10,7,0.5041,0.6218999999999999,6.4,-6.1034999999999995,0.03308,0.23113,0.00013946500000000002,0.14626999999999998,0.39233999999999997,113.48829999999998,3.724576666666666,45519036.5,17.633641181038126
591,Fito Paez,10,7,0.6221000000000001,0.6739999999999999,5.2,-9.9804,0.03877,0.147442,2.7602000000000004e-05,0.35209,0.5866,110.7135,4.268601666666666,45004186.6,17.62226607896261
592,Fito y Fitipaldis,9,6,0.6463333333333333,0.7687777777777778,4.777777777777778,-6.149666666666667,0.047455555555555556,0.20146888888888892,0.0007793044444444445,0.18381111111111112,0.6256666666666668,149.56555555555553,4.298562962962963,53493909.44444445,17.79507836322581
593,Five Finger Death Punch,10,5,0.5047000000000001,0.9397,5.8,-4.4948,0.07103,0.0029267800000000004,1.2386999999999998e-05,0.25365,0.4547,120.93789999999998,3.8413150000000003,122251153.1,18.62158811858561
594,Fleetwood Mac,9,4,0.6431111111111111,0.5491111111111111,5.666666666666667,-11.402666666666669,0.03406666666666666,0.2730222222222223,0.05512324444444445,0.07865555555555555,0.7408888888888889,136.68411111111112,3.6654537037037036,538815146.4444444,20.104883113546425
595,Flo Rida,10,6,0.7052999999999999,0.8042,4.9,-5.1622,0.05915,0.0424864,0.004260179,0.2254,0.5707,124.3895,3.57085,517446057.6,20.064415841149057
596,Florence + The Machine,10,5,0.5347999999999999,0.7746999999999999,7.1,-5.1798,0.048920000000000005,0.06103399999999999,0.001301531,0.17295999999999997,0.26721,131.53640000000001,3.8256799999999997,200165923.6,19.11465719856951
597,Florida Georgia Line,9,7,0.5267777777777778,0.8595555555555555,5.555555555555555,-4.331777777777778,0.04948888888888889,0.07054111111111112,1.8333333333333333e-07,0.2118888888888889,0.7032222222222221,141.99744444444445,3.388112962962963,378707946.8888889,19.752275877306957
598,Flowdan,9,9,0.7147777777777777,0.8122222222222223,4.666666666666667,-6.783666666666667,0.2857222222222222,0.05702733333333333,0.12544901111111112,0.17175555555555555,0.3664222222222222,142.28455555555558,3.5027148148148144,4739989.333333333,15.37154544331711
599,Flume,8,8,0.5315,0.6348750000000001,5.625,-5.45575,0.0800375,0.34975,0.0025706624999999998,0.166875,0.3335,110.430625,3.620616666666667,160384979.5,18.89308760499685
600,Fonseca,10,8,0.6275,0.7691,6.7,-5.7114,0.09574000000000002,0.29259,7.925e-06,0.11085999999999999,0.6495,107.03690000000002,3.653158333333333,61081309.6,17.927716478818322
601,Foo Fighters,9,6,0.40700000000000003,0.884,6.222222222222222,-4.648888888888889,0.05678888888888889,0.0002347444444444445,0.00019449999999999998,0.1968888888888889,0.3997777777777778,144.21944444444446,4.235753703703703,376843379.4444444,19.747340219954133
602,Foreigner,10,6,0.5275000000000001,0.6281000000000001,6.3,-7.409000000000001,0.03895,0.20769,0.000744665,0.10938,0.5349,142.9033,4.289508333333333,134009468.9,18.713421018851477
603,Foster The People,10,4,0.6295999999999999,0.7983999999999998,5.1,-5.004300000000001,0.05149,0.060022000000000006,0.022038090000000003,0.26425,0.6802999999999999,119.7236,3.8407566666666666,261730781.3,19.38282698114151
604,Four Tops,10,8,0.6346,0.6605,4.2,-9.2506,0.03452,0.22434499999999996,0.00030715,0.18411999999999998,0.8522000000000001,116.8045,3.1749550000000006,70594613.2,18.07246439926917
605,Fran C,10,8,0.7995,0.7626000000000002,5.8,-5.4782,0.06901,0.10330100000000002,0.000765379,0.17028,0.6456999999999999,98.39770000000001,3.3440483333333333,16899282.7,16.642781735205556
606,Franco De Vita,8,6,0.5565,0.5303000000000001,5.9,-8.5427,0.03696000000000001,0.4626,8.346e-06,0.531,0.3566,124.67420000000001,4.129,86870090.9,18.279924352626715
607,Frank Ocean,9,4,0.6588888888888889,0.43108888888888897,5.111111111111111,-9.064555555555556,0.10778888888888888,0.5912444444444445,0.0737086611111111,0.21292222222222223,0.43766666666666665,119.5688888888889,3.7372944444444443,512528739.6666667,20.054867344802933
608,Frank Sinatra,9,6,0.46799999999999997,0.28944444444444445,6.0,-12.823,0.046122222222222224,0.7343333333333333,7.637777777777777e-06,0.20964444444444447,0.5225555555555554,114.982,2.874788888888889,233152365.7777778,19.2672027281874
609,Frankie Ruiz,8,6,0.71725,0.7261249999999999,6.25,-7.696125000000001,0.0521125,0.386875,0.0001308375,0.162125,0.9045,94.516875,4.789889583333334,61641926.375,17.93685281995576
610,Franz Ferdinand,10,5,0.5321,0.8220999999999998,4.7,-5.239800000000001,0.049569999999999996,0.0364949,0.00013033499999999992,0.19358000000000003,0.6919000000000001,121.8509,3.6636033333333335,101625416.6,18.43680422520884
611,Franz Liszt,2,2,0.3085,0.215,8.0,-18.6545,0.0396,0.962,0.8955,0.08810000000000001,0.2735,79.1395,4.7283333333333335,11732374.5,16.277862629811057
612,Fred again..,10,5,0.6749999999999999,0.8,4.0,-7.598699999999999,0.10221,0.06792469999999999,0.150347,0.27075000000000005,0.35675,131.3917,3.8122583333333333,43456375.2,17.587268123883852
613,Freddie Dredd,10,7,0.8132999999999999,0.6954999999999999,6.7,-7.2924999999999995,0.18248999999999999,0.09016199999999999,0.1423854,0.11027,0.6949,136.9356,2.2528750000000004,73633137.2,18.114605716069978
614,Freddie Gibbs,10,5,0.6343,0.6218000000000001,4.8,-8.146600000000001,0.2069,0.41956999999999994,1.4749999999999999e-06,0.21672000000000002,0.5871000000000001,91.4508,3.142625,26580067.7,17.09567215827397
615,French Montana,8,8,0.72,0.7152499999999999,7.0,-5.231125,0.1795125,0.13115000000000002,0.00126266625,0.3021375,0.569125,135.43562500000002,3.3779083333333335,390795232.25,19.78369427808407
616,Freshlyground,9,5,0.6408888888888887,0.4863333333333334,5.0,-9.721555555555556,0.04618888888888889,0.5875555555555555,0.02058918666666667,0.0950222222222222,0.5405555555555556,106.48144444444445,4.363864814814814,568429.7777777778,13.25063306260444
617,Fuego,9,9,0.7771111111111111,0.6353333333333334,4.444444444444445,-6.438999999999999,0.09562222222222222,0.19974444444444445,0.004524296666666667,0.10737777777777777,0.5083333333333333,123.45566666666666,3.4767425925925926,42178074.11111111,17.557411073155794
618,Fuerza Regida,10,7,0.6759,0.6304000000000001,4.4,-4.4475999999999996,0.09291,0.37470000000000003,0.0,0.149,0.7817,129.0787,3.009193333333333,53999432.6,17.804484097065938
619,Fugees,9,2,0.735111111111111,0.4175555555555555,4.222222222222222,-14.407000000000002,0.30888888888888894,0.13592222222222222,1.3713333333333335e-05,0.3107666666666667,0.5771111111111111,93.91144444444444,4.635359259259259,119945733.66666667,18.602549979019827
620,Fujii Kaze,10,4,0.6313000000000001,0.7026000000000001,6.1,-7.0714,0.06378,0.11836599999999997,0.007647511000000001,0.20697000000000004,0.599,132.50650000000002,4.273261666666667,52381486.3,17.774063771975364
621,Future,10,7,0.7314999999999999,0.5882000000000001,4.6,-5.922199999999999,0.22598999999999997,0.08390489999999999,0.052586056000000006,0.14654999999999999,0.34494,118.06580000000001,3.090335,297718302.5,19.511658303773736
622,G Herbo,10,10,0.7533000000000001,0.6964,4.8,-5.7985,0.266,0.09601599999999999,1.65e-06,0.15450999999999998,0.44249,112.83160000000001,3.621973333333334,66648855.3,18.014948429647806
623,G-Eazy,10,6,0.657,0.6432,4.9,-6.740399999999999,0.19474,0.0652125,1.072e-05,0.12869999999999998,0.37179999999999996,123.27980000000002,3.6846266666666674,423289512.0,19.863566928430128
624,G. V. Prakash,9,7,0.6180000000000001,0.6087777777777776,6.111111111111111,-7.584333333333333,0.0675,0.5033333333333333,0.006415199999999999,0.2720777777777778,0.5672222222222222,116.24266666666666,4.542488888888889,18105290.222222224,16.711714731002157
625,GIMS,9,6,0.6845555555555555,0.8002222222222223,5.555555555555555,-3.8825555555555553,0.10213333333333333,0.18247999999999998,0.009922856666666667,0.17578888888888888,0.6502222222222223,127.47722222222221,3.675255555555555,88261991.44444445,18.29582012493708
626,GZA,10,3,0.7565000000000001,0.6638,2.7,-6.609899999999999,0.25488,0.10707199999999999,0.0023511199999999995,0.20748000000000003,0.48864,100.94189999999999,4.145191666666666,20573596.9,16.83951910779137
627,Gaab,8,8,0.62725,0.5459999999999999,5.0,-8.20975,0.14807499999999998,0.460225,1.41375e-05,0.23068750000000002,0.5683750000000001,116.560375,3.6124541666666667,39713304.75,17.497196821754965
628,Gabito Ballesteros,10,10,0.7150000000000001,0.6577,6.5,-5.6452,0.06876999999999998,0.33540000000000003,1.1046e-05,0.15249999999999997,0.7643,114.91870000000002,3.0386583333333332,17615276.7,16.68427707783734
629,Gabry Ponte,10,10,0.6483,0.8502000000000001,6.3,-5.955699999999998,0.13894,0.098045,0.0032050200000000003,0.17435,0.5306,119.66919999999998,2.8836466666666665,156301507.9,18.86729744281798
630,Gala,9,6,0.6976666666666667,0.8202222222222221,3.111111111111111,-6.339888888888889,0.043888888888888894,0.10433606666666667,0.06667222222222223,0.17377777777777778,0.6995555555555555,126.44677777777777,3.4828814814814817,34323052.88888889,17.35132778226685
631,Galantis,10,9,0.6524,0.8448,3.4,-3.9614,0.08614000000000001,0.06860600000000001,0.010561995,0.15611000000000003,0.6207,123.2163,3.168296666666666,239029858.0,19.292099030963115
632,Gavin Greenaway,1,1,0.28600000000000003,0.217,9.0,-18.805,0.0336,0.602,0.099,0.10400000000000001,0.0389,138.225,4.23845,185314083.0,19.037562689446982
633,Gazo,10,6,0.7306999999999999,0.6339,4.2,-7.4108,0.13821,0.29439400000000004,0.000615396,0.13382,0.5566000000000001,136.95229999999998,3.238643333333333,51418375.7,17.755506170427154
634,Gemitaiz,8,5,0.7725,0.58675,5.625,-6.804500000000001,0.08465,0.11185500000000001,0.00165327625,0.232875,0.44987499999999997,125.805875,2.8880937499999995,45255498.25,17.62783472901597
635,Gene Autry,8,4,0.6235,0.28500000000000003,4.875,-11.890375,0.09023749999999998,0.8098749999999999,0.0,0.1886625,0.767625,132.751125,2.6571583333333337,32525989.875,17.297550016181052
636,Gente De Zona,10,8,0.7260000000000001,0.8779999999999999,6.6,-4.8088,0.0839,0.12046000000000001,0.000671324,0.22884000000000002,0.7066999999999999,102.60499999999999,3.3734366666666666,130042798.9,18.683374176545776
637,Geolier,10,3,0.694,0.6738,7.7,-5.625400000000001,0.20803,0.23701,2.41e-07,0.11978,0.4736999999999999,107.2243,2.948685,10503386.3,16.167208267896175
